location;date;cases;deaths;tests;vaccinations
Switzerland;02.02.2021;1633.0;37.0;22482.0;7966.0
Switzerland;03.02.2021;1796.0;41.0;22833.0;40059.0
Switzerland;04.02.2021;1765.0;26.0;26119.0;8561.0
Switzerland;05.02.2021;1584.0;28.0;22631.0;7858.0
Switzerland;06.02.2021;0.0;22.0;13444.0;1180.0
Switzerland;07.02.2021;0.0;7.0;7793.0;26024.0
Switzerland;08.02.2021;3280.0;38.0;24554.0;9208.0
Switzerland;09.02.2021;1363.0;36.0;25860.0;9799.0
Switzerland;10.02.2021;1602.0;24.0;24037.0;49710.0
Switzerland;11.02.2021;1356.0;18.0;25779.0;10722.0
Switzerland;12.02.2021;1253.0;18.0;23722.0;11709.0
Switzerland;13.02.2021;0.0;8.0;13534.0;2462.0
Switzerland;14.02.2021;0.0;10.0;6588.0;35177.0
Switzerland;15.02.2021;2480.0;11.0;22742.0;11297.0
Switzerland;16.02.2021;1075.0;41.0;23476.0;12666.0
Switzerland;17.02.2021;1253.0;32.0;22198.0;45677.0
Switzerland;18.02.2021;1219.0;27.0;23122.0;13752.0
Switzerland;19.02.2021;1021.0;7.0;21942.0;11537.0
Switzerland;20.02.2021;0.0;3.0;10867.0;2632.0
Switzerland;21.02.2021;0.0;1.0;5806.0;33696.0
Switzerland;22.02.2021;2449.0;20.0;18924.0;9193.0
Switzerland;23.02.2021;1131.0;23.0;20431.0;11375.0
Switzerland;24.02.2021;1343.0;12.0;19879.0;54120.0
Switzerland;25.02.2021;1169.0;12.0;23729.0;10586.0
Switzerland;26.02.2021;1065.0;7.0;23011.0;9544.0
Switzerland;27.02.2021;0.0;5.0;11699.0;1636.0
Switzerland;28.02.2021;0.0;0.0;6191.0;36060.0
Switzerland;01.03.2021;2560.0;22.0;20162.0;10858.0
Switzerland;02.03.2021;1130.0;17.0;22628.0;11183.0
Switzerland;03.03.2021;1223.0;9.0;12809.0;54650.0
Switzerland;04.03.2021;1223.0;8.0;;
Switzerland;05.03.2021;1222.0;19.0;;
Switzerland;06.03.2021;0.0;5.0;;
Ukraine;03.03.2020;1.0;;;
Ukraine;04.03.2020;0.0;;;
Ukraine;05.03.2020;0.0;;;
Ukraine;06.03.2020;0.0;;;
Ukraine;07.03.2020;0.0;;;
Ukraine;08.03.2020;0.0;;;
Ukraine;09.03.2020;0.0;;;
Ukraine;10.03.2020;0.0;;;
Ukraine;11.03.2020;0.0;;;
Ukraine;12.03.2020;0.0;;;
Ukraine;13.03.2020;2.0;1.0;;
Ukraine;14.03.2020;0.0;0.0;;
Ukraine;15.03.2020;0.0;0.0;;
Ukraine;16.03.2020;4.0;0.0;;
Ukraine;17.03.2020;7.0;1.0;;
Ukraine;18.03.2020;0.0;0.0;;
Ukraine;19.03.2020;2.0;0.0;;
Ukraine;20.03.2020;13.0;1.0;;
Ukraine;21.03.2020;18.0;0.0;;
Ukraine;22.03.2020;26.0;0.0;;
Ukraine;23.03.2020;0.0;0.0;;
Ukraine;24.03.2020;24.0;0.0;;
Ukraine;25.03.2020;48.0;2.0;;
Ukraine;26.03.2020;51.0;0.0;;
Ukraine;27.03.2020;114.0;0.0;;
Ukraine;28.03.2020;46.0;4.0;;
Ukraine;29.03.2020;119.0;1.0;;
Ukraine;30.03.2020;73.0;3.0;;
Ukraine;31.03.2020;97.0;4.0;;
Ukraine;01.04.2020;149.0;3.0;;
Ukraine;02.04.2020;103.0;2.0;;
Ukraine;03.04.2020;175.0;5.0;;
Ukraine;04.04.2020;153.0;5.0;;
Ukraine;05.04.2020;83.0;5.0;;
Ukraine;06.04.2020;11.0;1.0;;
Ukraine;07.04.2020;143.0;7.0;;
Ukraine;08.04.2020;206.0;7.0;;
Ukraine;09.04.2020;224.0;5.0;;
Ukraine;10.04.2020;311.0;12.0;2914.0;
Ukraine;11.04.2020;308.0;4.0;;
Ukraine;12.04.2020;266.0;10.0;;
Ukraine;13.04.2020;325.0;10.0;;
Ukraine;14.04.2020;270.0;5.0;;
Ukraine;15.04.2020;392.0;10.0;;
Ukraine;16.04.2020;397.0;8.0;;
Ukraine;17.04.2020;501.0;9.0;4273.0;
Ukraine;18.04.2020;444.0;8.0;;
Ukraine;19.04.2020;343.0;8.0;;
Ukraine;20.04.2020;261.0;10.0;;
Ukraine;21.04.2020;415.0;10.0;;
Ukraine;22.04.2020;467.0;13.0;;
Ukraine;23.04.2020;578.0;13.0;;
Ukraine;24.04.2020;477.0;14.0;;
Ukraine;25.04.2020;478.0;0.0;;
Ukraine;26.04.2020;492.0;8.0;;
Ukraine;27.04.2020;392.0;11.0;4146.0;
Ukraine;28.04.2020;401.0;19.0;5200.0;
Ukraine;29.04.2020;456.0;11.0;5825.0;
Ukraine;30.04.2020;540.0;11.0;7315.0;
Ukraine;01.05.2020;455.0;11.0;6686.0;
Ukraine;02.05.2020;550.0;7.0;4207.0;
Ukraine;03.05.2020;502.0;9.0;6971.0;
Ukraine;04.05.2020;418.0;15.0;4869.0;
Ukraine;05.05.2020;366.0;13.0;5167.0;
Ukraine;06.05.2020;487.0;11.0;4524.0;
Ukraine;07.05.2020;507.0;13.0;7286.0;
Ukraine;08.05.2020;504.0;21.0;7586.0;
Ukraine;09.05.2020;515.0;15.0;7952.0;
Ukraine;10.05.2020;522.0;15.0;9296.0;
Ukraine;11.05.2020;416.0;17.0;5149.0;
Ukraine;12.05.2020;375.0;17.0;5755.0;
Ukraine;13.05.2020;402.0;14.0;4940.0;
Ukraine;14.05.2020;422.0;17.0;10248.0;
Ukraine;15.05.2020;483.0;20.0;9119.0;
Ukraine;16.05.2020;528.0;21.0;9024.0;
Ukraine;17.05.2020;433.0;17.0;7163.0;
Ukraine;18.05.2020;325.0;21.0;5098.0;
Ukraine;19.05.2020;260.0;13.0;7062.0;
Ukraine;20.05.2020;354.0;16.0;8568.0;
Ukraine;21.05.2020;476.0;15.0;;
Ukraine;22.05.2020;442.0;9.0;;
Ukraine;23.05.2020;432.0;17.0;10527.0;
Ukraine;24.05.2020;406.0;12.0;7914.0;
Ukraine;25.05.2020;259.0;6.0;6242.0;
Ukraine;26.05.2020;339.0;21.0;9868.0;
Ukraine;27.05.2020;321.0;14.0;10796.0;
Ukraine;28.05.2020;477.0;11.0;10214.0;
Ukraine;29.05.2020;429.0;10.0;14572.0;
Ukraine;30.05.2020;393.0;17.0;10961.0;
Ukraine;31.05.2020;468.0;12.0;;
Ukraine;01.06.2020;890.0;16.0;;
Ukraine;02.06.2020;333.0;9.0;15481.0;
Ukraine;03.06.2020;490.0;9.0;9884.0;
Ukraine;04.06.2020;596.0;13.0;10764.0;
Ukraine;05.06.2020;561.0;15.0;11235.0;
Ukraine;06.06.2020;559.0;15.0;10991.0;
Ukraine;07.06.2020;498.0;11.0;9504.0;
Ukraine;08.06.2020;478.0;9.0;7039.0;
Ukraine;09.06.2020;402.0;13.0;6359.0;
Ukraine;10.06.2020;536.0;23.0;8496.0;
Ukraine;11.06.2020;691.0;23.0;10569.0;
Ukraine;12.06.2020;709.0;16.0;11663.0;
Ukraine;13.06.2020;762.0;10.0;10939.0;
Ukraine;14.06.2020;674.0;9.0;10223.0;
Ukraine;15.06.2020;685.0;12.0;7950.0;
Ukraine;16.06.2020;673.0;11.0;9967.0;
Ukraine;17.06.2020;777.0;31.0;;
Ukraine;18.06.2020;847.0;23.0;;
Ukraine;19.06.2020;922.0;19.0;11805.0;
Ukraine;20.06.2020;860.0;9.0;11490.0;
Ukraine;21.06.2020;746.0;8.0;9457.0;
Ukraine;22.06.2020;695.0;10.0;6395.0;
Ukraine;23.06.2020;845.0;23.0;11225.0;
Ukraine;24.06.2020;951.0;16.0;13188.0;
Ukraine;25.06.2020;1002.0;17.0;12764.0;
Ukraine;26.06.2020;1121.0;19.0;;
Ukraine;27.06.2020;957.0;24.0;;
Ukraine;28.06.2020;924.0;21.0;9945.0;
Ukraine;29.06.2020;682.0;19.0;7239.0;
Ukraine;30.06.2020;716.0;12.0;6972.0;
Ukraine;01.07.2020;670.0;15.0;10025.0;
Ukraine;02.07.2020;897.0;12.0;11110.0;
Ukraine;03.07.2020;884.0;27.0;13696.0;
Ukraine;04.07.2020;923.0;16.0;;
Ukraine;05.07.2020;840.0;22.0;;
Ukraine;06.07.2020;585.0;13.0;6743.0;
Ukraine;07.07.2020;569.0;21.0;9345.0;
Ukraine;08.07.2020;835.0;24.0;13455.0;
Ukraine;09.07.2020;828.0;21.0;14934.0;
Ukraine;10.07.2020;831.0;18.0;13584.0;
Ukraine;11.07.2020;825.0;27.0;13012.0;
Ukraine;12.07.2020;706.0;11.0;9837.0;
Ukraine;13.07.2020;638.0;15.0;6977.0;
Ukraine;14.07.2020;646.0;14.0;9739.0;
Ukraine;15.07.2020;848.0;15.0;13761.0;
Ukraine;16.07.2020;861.0;18.0;13175.0;
Ukraine;17.07.2020;826.0;11.0;13732.0;
Ukraine;18.07.2020;867.0;23.0;10532.0;
Ukraine;19.07.2020;744.0;8.0;12666.0;
Ukraine;20.07.2020;690.0;13.0;4735.0;
Ukraine;21.07.2020;687.0;20.0;12396.0;
Ukraine;22.07.2020;841.0;16.0;12967.0;
Ukraine;23.07.2020;874.0;17.0;14498.0;
Ukraine;24.07.2020;1004.0;21.0;15148.0;
Ukraine;25.07.2020;1144.0;19.0;14076.0;
Ukraine;26.07.2020;944.0;15.0;12559.0;
Ukraine;27.07.2020;835.0;11.0;7064.0;
Ukraine;28.07.2020;934.0;14.0;12645.0;
Ukraine;29.07.2020;1048.0;23.0;14949.0;
Ukraine;30.07.2020;1222.0;24.0;15494.0;
Ukraine;31.07.2020;1104.0;20.0;15427.0;
Ukraine;01.08.2020;1205.0;16.0;16860.0;
Ukraine;02.08.2020;1152.0;16.0;12303.0;
Ukraine;03.08.2020;1020.0;13.0;8623.0;
Ukraine;04.08.2020;1099.0;26.0;;
Ukraine;05.08.2020;1289.0;25.0;;
Ukraine;06.08.2020;1346.0;33.0;17976.0;
Ukraine;07.08.2020;1503.0;33.0;18410.0;
Ukraine;08.08.2020;1516.0;27.0;19327.0;
Ukraine;09.08.2020;1233.0;19.0;14973.0;
Ukraine;10.08.2020;1045.0;25.0;10083.0;
Ukraine;11.08.2020;1211.0;29.0;16127.0;
Ukraine;12.08.2020;1481.0;20.0;19380.0;
Ukraine;13.08.2020;1632.0;24.0;18984.0;
Ukraine;14.08.2020;1781.0;19.0;18917.0;
Ukraine;15.08.2020;1878.0;34.0;20979.0;
Ukraine;16.08.2020;1695.0;24.0;15768.0;
Ukraine;17.08.2020;1517.0;22.0;10700.0;
Ukraine;18.08.2020;1646.0;30.0;15120.0;
Ukraine;19.08.2020;2005.0;30.0;19591.0;
Ukraine;20.08.2020;2152.0;43.0;21698.0;
Ukraine;21.08.2020;2138.0;23.0;21821.0;
Ukraine;22.08.2020;2389.0;38.0;22207.0;
Ukraine;23.08.2020;2042.0;27.0;15275.0;
Ukraine;24.08.2020;1855.0;22.0;9350.0;
Ukraine;25.08.2020;1715.0;27.0;10855.0;
Ukraine;26.08.2020;1704.0;37.0;15800.0;
Ukraine;27.08.2020;2010.0;50.0;20730.0;
Ukraine;28.08.2020;2509.0;50.0;21507.0;
Ukraine;29.08.2020;2579.0;41.0;22469.0;
Ukraine;30.08.2020;2179.0;35.0;19459.0;
Ukraine;31.08.2020;2202.0;30.0;14109.0;
Ukraine;01.09.2020;2147.0;49.0;6375.0;
Ukraine;02.09.2020;2554.0;51.0;41052.0;
Ukraine;03.09.2020;2467.0;54.0;23990.0;
Ukraine;04.09.2020;2769.0;53.0;;
Ukraine;05.09.2020;2897.0;51.0;;
Ukraine;06.09.2020;2205.0;35.0;20477.0;
Ukraine;07.09.2020;2253.0;32.0;15224.0;
Ukraine;08.09.2020;2490.0;58.0;22860.0;
Ukraine;09.09.2020;2597.0;46.0;20054.0;
Ukraine;10.09.2020;2635.0;45.0;26552.0;
Ukraine;11.09.2020;3227.0;53.0;27945.0;
Ukraine;12.09.2020;3185.0;74.0;27737.0;
Ukraine;13.09.2020;2564.0;33.0;22302.0;
Ukraine;14.09.2020;2557.0;34.0;14323.0;
Ukraine;15.09.2020;2999.0;53.0;26898.0;
Ukraine;16.09.2020;3016.0;78.0;27794.0;
Ukraine;17.09.2020;3679.0;61.0;29729.0;
Ukraine;18.09.2020;3330.0;70.0;30591.0;
Ukraine;19.09.2020;3345.0;50.0;29121.0;
Ukraine;20.09.2020;3071.0;41.0;23927.0;
Ukraine;21.09.2020;2781.0;26.0;19788.0;
Ukraine;22.09.2020;2990.0;64.0;20844.0;
Ukraine;23.09.2020;3598.0;68.0;22895.0;
Ukraine;24.09.2020;3478.0;54.0;26779.0;
Ukraine;25.09.2020;3665.0;72.0;27497.0;
Ukraine;26.09.2020;3935.0;78.0;33273.0;
Ukraine;27.09.2020;3233.0;56.0;20049.0;
Ukraine;28.09.2020;2780.0;38.0;16533.0;
Ukraine;29.09.2020;3730.0;72.0;24168.0;
Ukraine;30.09.2020;4137.0;67.0;27572.0;
Ukraine;01.10.2020;4179.0;67.0;30167.0;
Ukraine;02.10.2020;4751.0;69.0;29527.0;
Ukraine;03.10.2020;4785.0;94.0;;
Ukraine;04.10.2020;4263.0;44.0;;
Ukraine;05.10.2020;3905.0;35.0;15646.0;
Ukraine;06.10.2020;4482.0;94.0;25126.0;
Ukraine;07.10.2020;4887.0;83.0;32376.0;
Ukraine;08.10.2020;5545.0;100.0;34295.0;
Ukraine;09.10.2020;5961.0;92.0;32658.0;
Ukraine;10.10.2020;5901.0;111.0;60408.0;
Ukraine;11.10.2020;4960.0;88.0;;
Ukraine;12.10.2020;4606.0;45.0;;
Ukraine;13.10.2020;5311.0;111.0;28353.0;
Ukraine;14.10.2020;5780.0;111.0;64500.0;
Ukraine;15.10.2020;5260.0;78.0;;
Ukraine;16.10.2020;6205.0;108.0;;
Ukraine;17.10.2020;6629.0;118.0;36291.0;
Ukraine;18.10.2020;5445.0;93.0;;
Ukraine;19.10.2020;4986.0;72.0;;
Ukraine;20.10.2020;5680.0;114.0;31543.0;
Ukraine;21.10.2020;6975.0;145.0;32729.0;
Ukraine;22.10.2020;7320.0;120.0;33901.0;
Ukraine;23.10.2020;7780.0;123.0;36457.0;
Ukraine;24.10.2020;7275.0;127.0;41430.0;
Ukraine;25.10.2020;6406.0;103.0;33255.0;
Ukraine;26.10.2020;5625.0;75.0;28779.0;
Ukraine;27.10.2020;6885.0;129.0;33361.0;
Ukraine;28.10.2020;7790.0;168.0;41947.0;
Ukraine;29.10.2020;7641.0;120.0;47162.0;
Ukraine;30.10.2020;8608.0;177.0;49557.0;
Ukraine;31.10.2020;9058.0;164.0;;
Ukraine;01.11.2020;8243.0;116.0;;
Ukraine;02.11.2020;6994.0;69.0;31662.0;
Ukraine;03.11.2020;9116.0;165.0;34818.0;
Ukraine;04.11.2020;9809.0;203.0;7460.0;
Ukraine;05.11.2020;10138.0;196.0;;
Ukraine;06.11.2020;9935.0;210.0;;
Ukraine;07.11.2020;11033.0;195.0;51258.0;
Ukraine;08.11.2020;9647.0;142.0;41466.0;
Ukraine;09.11.2020;8908.0;117.0;34393.0;
Ukraine;10.11.2020;10391.0;206.0;42966.0;
Ukraine;11.11.2020;10879.0;196.0;43908.0;
Ukraine;12.11.2020;11332.0;208.0;46933.0;
Ukraine;13.11.2020;12053.0;182.0;46813.0;
Ukraine;14.11.2020;12785.0;202.0;84054.0;
Ukraine;15.11.2020;10940.0;98.0;;
Ukraine;16.11.2020;10048.0;98.0;;
Ukraine;17.11.2020;12177.0;166.0;;
Ukraine;18.11.2020;12764.0;263.0;42862.0;
Ukraine;19.11.2020;13630.0;263.0;40585.0;
Ukraine;20.11.2020;14834.0;235.0;45957.0;
Ukraine;21.11.2020;14864.0;220.0;45508.0;
Ukraine;22.11.2020;12365.0;143.0;;
Ukraine;23.11.2020;11227.0;131.0;;
Ukraine;24.11.2020;12526.0;196.0;35425.0;
Ukraine;25.11.2020;14164.0;238.0;;
Ukraine;26.11.2020;15623.0;234.0;;
Ukraine;27.11.2020;16494.0;201.0;46005.0;
Ukraine;28.11.2020;16585.0;193.0;;
Ukraine;29.11.2020;13271.0;128.0;;
Ukraine;30.11.2020;10238.0;118.0;;
Ukraine;01.12.2020;12774.0;231.0;33817.0;
Ukraine;02.12.2020;13443.0;178.0;44445.0;
Ukraine;03.12.2020;14812.0;254.0;47172.0;
Ukraine;04.12.2020;15456.0;247.0;48028.0;
Ukraine;05.12.2020;14157.0;236.0;;
Ukraine;06.12.2020;11928.0;177.0;;
Ukraine;07.12.2020;8985.0;154.0;;
Ukraine;08.12.2020;11156.0;205.0;31018.0;
Ukraine;09.12.2020;12937.0;289.0;37522.0;
Ukraine;10.12.2020;13736.0;279.0;41279.0;
Ukraine;11.12.2020;13893.0;297.0;39519.0;
Ukraine;12.12.2020;13219.0;250.0;40967.0;
Ukraine;13.12.2020;9605.0;163.0;;
Ukraine;14.12.2020;6877.0;101.0;;
Ukraine;15.12.2020;8840.0;246.0;;
Ukraine;16.12.2020;11057.0;276.0;;
Ukraine;17.12.2020;12474.0;265.0;41733.0;
Ukraine;18.12.2020;13066.0;269.0;42340.0;
Ukraine;19.12.2020;12179.0;224.0;;
Ukraine;20.12.2020;8763.0;129.0;;
Ukraine;21.12.2020;6978.0;92.0;;
Ukraine;22.12.2020;8949.0;242.0;4498.0;
Ukraine;23.12.2020;10572.0;288.0;41219.0;
Ukraine;24.12.2020;11926.0;234.0;42132.0;
Ukraine;25.12.2020;11458.0;198.0;;
Ukraine;26.12.2020;8134.0;134.0;;
Ukraine;27.12.2020;6548.0;83.0;;
Ukraine;28.12.2020;4809.0;83.0;12225.0;
Ukraine;29.12.2020;7402.0;246.0;25965.0;
Ukraine;30.12.2020;8404.0;257.0;74436.0;
Ukraine;31.12.2020;10117.0;223.0;;
Ukraine;01.01.2021;9858.0;156.0;;
Ukraine;02.01.2021;5401.0;61.0;;
Ukraine;03.01.2021;4881.0;132.0;;
Ukraine;04.01.2021;4494.0;82.0;;
Ukraine;05.01.2021;5625.0;217.0;;
Ukraine;06.01.2021;7226.0;242.0;34938.0;
Ukraine;07.01.2021;9320.0;163.0;;
Ukraine;08.01.2021;5998.0;98.0;;
Ukraine;09.01.2021;5143.0;94.0;;
Ukraine;10.01.2021;5322.0;115.0;;
Ukraine;11.01.2021;4585.0;78.0;12043.0;
Ukraine;12.01.2021;5393.0;196.0;23873.0;
Ukraine;13.01.2021;6715.0;206.0;;
Ukraine;14.01.2021;8385.0;179.0;;
Ukraine;15.01.2021;8620.0;179.0;;
Ukraine;16.01.2021;8151.0;158.0;;
Ukraine;17.01.2021;6398.0;130.0;;
Ukraine;18.01.2021;3382.0;80.0;;
Ukraine;19.01.2021;4231.0;190.0;18734.0;
Ukraine;20.01.2021;4729.0;227.0;26792.0;
Ukraine;21.01.2021;5926.0;257.0;24504.0;
Ukraine;22.01.2021;5679.0;177.0;23410.0;
Ukraine;23.01.2021;5264.0;132.0;;
Ukraine;24.01.2021;4242.0;96.0;;
Ukraine;25.01.2021;2807.0;75.0;;
Ukraine;26.01.2021;3038.0;147.0;16589.0;
Ukraine;27.01.2021;4053.0;159.0;27041.0;
Ukraine;28.01.2021;5811.0;162.0;32022.0;
Ukraine;29.01.2021;5453.0;141.0;24769.0;
Ukraine;30.01.2021;4966.0;159.0;;
Ukraine;31.01.2021;3453.0;91.0;;
Ukraine;01.02.2021;2287.0;71.0;;
Ukraine;02.02.2021;2631.0;169.0;;
Ukraine;03.02.2021;3537.0;176.0;25235.0;
Ukraine;04.02.2021;5333.0;153.0;;
Ukraine;05.02.2021;5167.0;170.0;;
Ukraine;06.02.2021;4558.0;136.0;;
Ukraine;07.02.2021;3610.0;93.0;;
Ukraine;08.02.2021;2356.0;56.0;;
Ukraine;09.02.2021;2867.0;138.0;;
Ukraine;10.02.2021;3645.0;173.0;;
Ukraine;11.02.2021;5274.0;135.0;;
Ukraine;12.02.2021;4995.0;127.0;25835.0;
Ukraine;13.02.2021;5403.0;121.0;;
Ukraine;14.02.2021;3311.0;53.0;;
Ukraine;15.02.2021;2540.0;71.0;;
Ukraine;16.02.2021;3346.0;160.0;45597.0;
Ukraine;17.02.2021;4485.0;155.0;25782.0;
Ukraine;18.02.2021;6441.0;174.0;28941.0;
Ukraine;19.02.2021;6722.0;129.0;26095.0;
Ukraine;20.02.2021;6473.0;84.0;;
Ukraine;21.02.2021;4663.0;66.0;;
Ukraine;22.02.2021;3355.0;61.0;;
Ukraine;23.02.2021;4326.0;159.0;23660.0;
Ukraine;24.02.2021;5990.0;157.0;34351.0;
Ukraine;25.02.2021;8278.0;144.0;36670.0;1179.0
Ukraine;26.02.2021;8134.0;155.0;36809.0;1713.0
Ukraine;27.02.2021;8297.0;160.0;;90.0
Ukraine;28.02.2021;5958.0;98.0;;
Ukraine;01.03.2021;4406.0;76.0;;
Ukraine;02.03.2021;5460.0;170.0;27407.0;1983.0
Ukraine;03.03.2021;7354.0;194.0;34945.0;2680.0
Ukraine;04.03.2021;10179.0;202.0;38068.0;2913.0
Ukraine;05.03.2021;10273.0;181.0;40393.0;3277.0
Ukraine;06.03.2021;9257.0;165.0;;
United Kingdom;31.01.2020;2.0;;;
United Kingdom;01.02.2020;0.0;;;
United Kingdom;02.02.2020;0.0;;;
United Kingdom;03.02.2020;6.0;;;
United Kingdom;04.02.2020;0.0;;;
United Kingdom;05.02.2020;1.0;;;
United Kingdom;06.02.2020;0.0;;;
United Kingdom;07.02.2020;0.0;;;
United Kingdom;08.02.2020;4.0;;;
United Kingdom;09.02.2020;1.0;;;
United Kingdom;10.02.2020;0.0;;;
United Kingdom;11.02.2020;1.0;;;
United Kingdom;12.02.2020;1.0;;;
United Kingdom;13.02.2020;1.0;;;
United Kingdom;14.02.2020;1.0;;;
United Kingdom;15.02.2020;0.0;;;
United Kingdom;16.02.2020;0.0;;;
United Kingdom;17.02.2020;1.0;;;
United Kingdom;18.02.2020;0.0;;;
United Kingdom;19.02.2020;1.0;;;
United Kingdom;20.02.2020;2.0;;;
United Kingdom;21.02.2020;1.0;;;
United Kingdom;22.02.2020;0.0;;;
United Kingdom;23.02.2020;5.0;;;
United Kingdom;24.02.2020;2.0;;;
United Kingdom;25.02.2020;4.0;;;
United Kingdom;26.02.2020;3.0;;;
United Kingdom;27.02.2020;7.0;;;
United Kingdom;28.02.2020;12.0;;;
United Kingdom;29.02.2020;5.0;;;
United Kingdom;01.03.2020;33.0;;;
United Kingdom;02.03.2020;40.0;;;
United Kingdom;03.03.2020;55.0;;;
United Kingdom;04.03.2020;57.0;;;
United Kingdom;05.03.2020;49.0;;;
United Kingdom;06.03.2020;79.0;1.0;;
United Kingdom;07.03.2020;55.0;1.0;;
United Kingdom;08.03.2020;54.0;0.0;;
United Kingdom;09.03.2020;147.0;1.0;;
United Kingdom;10.03.2020;259.0;4.0;;
United Kingdom;11.03.2020;412.0;0.0;;
United Kingdom;12.03.2020;489.0;2.0;;
United Kingdom;13.03.2020;480.0;1.0;;
United Kingdom;14.03.2020;364.0;19.0;;
United Kingdom;15.03.2020;443.0;14.0;;
United Kingdom;16.03.2020;615.0;23.0;;
United Kingdom;17.03.2020;770.0;17.0;;
United Kingdom;18.03.2020;1006.0;35.0;;
United Kingdom;19.03.2020;1066.0;46.0;;
United Kingdom;20.03.2020;1258.0;32.0;;
United Kingdom;21.03.2020;1215.0;58.0;;
United Kingdom;22.03.2020;1388.0;35.0;;
United Kingdom;23.03.2020;2349.0;76.0;;
United Kingdom;24.03.2020;2382.0;148.0;;
United Kingdom;25.03.2020;2717.0;191.0;;
United Kingdom;26.03.2020;3127.0;182.0;;
United Kingdom;27.03.2020;3249.0;288.0;;
United Kingdom;28.03.2020;2843.0;292.0;;
United Kingdom;29.03.2020;2892.0;213.0;;
United Kingdom;30.03.2020;4327.0;374.0;;
United Kingdom;31.03.2020;4534.0;404.0;11896.0;
United Kingdom;01.04.2020;4974.0;673.0;11924.0;
United Kingdom;02.04.2020;4929.0;657.0;13457.0;
United Kingdom;03.04.2020;4981.0;737.0;14293.0;
United Kingdom;04.04.2020;4073.0;757.0;15899.0;
United Kingdom;05.04.2020;3650.0;601.0;12733.0;
United Kingdom;06.04.2020;5316.0;570.0;13684.0;
United Kingdom;07.04.2020;5486.0;1105.0;14419.0;
United Kingdom;08.04.2020;5163.0;1032.0;16443.0;
United Kingdom;09.04.2020;4906.0;1117.0;18843.0;
United Kingdom;10.04.2020;4367.0;1123.0;17737.0;
United Kingdom;11.04.2020;3613.0;844.0;17650.0;
United Kingdom;12.04.2020;3539.0;657.0;14506.0;
United Kingdom;13.04.2020;4205.0;725.0;14567.0;
United Kingdom;14.04.2020;4348.0;1080.0;15991.0;
United Kingdom;15.04.2020;5100.0;884.0;18489.0;
United Kingdom;16.04.2020;5343.0;1040.0;20906.0;
United Kingdom;17.04.2020;4990.0;914.0;21081.0;
United Kingdom;18.04.2020;4736.0;1108.0;21249.0;
United Kingdom;19.04.2020;3860.0;433.0;19316.0;
United Kingdom;20.04.2020;4866.0;576.0;17365.0;
United Kingdom;21.04.2020;4775.0;1224.0;22763.0;
United Kingdom;22.04.2020;5505.0;857.0;23073.0;
United Kingdom;23.04.2020;5168.0;684.0;28024.0;
United Kingdom;24.04.2020;4981.0;1018.0;28225.0;
United Kingdom;25.04.2020;3764.0;816.0;29058.0;
United Kingdom;26.04.2020;3473.0;364.0;31610.0;
United Kingdom;27.04.2020;4704.0;323.0;31453.0;
United Kingdom;28.04.2020;4727.0;971.0;45263.0;
United Kingdom;29.04.2020;5450.0;771.0;65643.0;
United Kingdom;30.04.2020;4964.0;636.0;83143.0;
United Kingdom;01.05.2020;4730.0;700.0;74142.0;
United Kingdom;02.05.2020;3230.0;585.0;63559.0;
United Kingdom;03.05.2020;2977.0;253.0;68203.0;
United Kingdom;04.05.2020;3383.0;273.0;72630.0;
United Kingdom;05.05.2020;3689.0;725.0;66919.0;
United Kingdom;06.05.2020;3836.0;647.0;74455.0;
United Kingdom;07.05.2020;3771.0;458.0;77466.0;
United Kingdom;08.05.2020;3052.0;580.0;76963.0;
United Kingdom;09.05.2020;2150.0;275.0;77152.0;
United Kingdom;10.05.2020;2322.0;217.0;76507.0;
United Kingdom;11.05.2020;3589.0;188.0;70332.0;
United Kingdom;12.05.2020;3395.0;615.0;74593.0;
United Kingdom;13.05.2020;3300.0;448.0;83182.0;
United Kingdom;14.05.2020;2618.0;353.0;84693.0;
United Kingdom;15.05.2020;2521.0;351.0;91342.0;
United Kingdom;16.05.2020;2072.0;411.0;91360.0;
United Kingdom;17.05.2020;1826.0;67.0;81278.0;
United Kingdom;18.05.2020;2577.0;146.0;70074.0;
United Kingdom;19.05.2020;3058.0;501.0;86041.0;
United Kingdom;20.05.2020;2712.0;329.0;86634.0;
United Kingdom;21.05.2020;2554.0;273.0;105655.0;
United Kingdom;22.05.2020;2041.0;291.0;91196.0;
United Kingdom;23.05.2020;1508.0;220.0;91841.0;
United Kingdom;24.05.2020;1355.0;379.0;59464.0;
United Kingdom;25.05.2020;1613.0;104.0;78385.0;
United Kingdom;26.05.2020;1659.0;131.0;77745.0;
United Kingdom;27.05.2020;1809.0;422.0;82670.0;
United Kingdom;28.05.2020;1736.0;343.0;101753.0;
United Kingdom;29.05.2020;1508.0;274.0;105459.0;
United Kingdom;30.05.2020;1107.0;154.0;96995.0;
United Kingdom;31.05.2020;1070.0;60.0;82243.0;
United Kingdom;01.06.2020;1444.0;86.0;70648.0;
United Kingdom;02.06.2020;1470.0;250.0;92299.0;
United Kingdom;03.06.2020;1349.0;254.0;101885.0;
United Kingdom;04.06.2020;1238.0;130.0;99484.0;
United Kingdom;05.06.2020;1110.0;258.0;101961.0;
United Kingdom;06.06.2020;794.0;143.0;93154.0;
