Title,Year,Genres,Duration,Rating,MPA,Votes
21. IF,2024,"['Computer Animation', 'High-Concept Comedy', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']",1h 44m,6.4,PG,53K
22. Alien: Romulus,2024,"['Monster Horror', 'Space Sci-Fi', 'Horror', 'Sci-Fi', 'Thriller']",1h 59m,7.1,R,200K
23. Red One,2024,"['Holiday Comedy', 'Action', 'Adventure', 'Comedy', 'Fantasy', 'Holiday', 'Mystery']",2h 3m,6.4,PG-13,120K
24. Bob Marley: One Love,2024,"['Docudrama', 'Biography', 'Drama', 'Music']",1h 47m,6.2,PG-13,33K
25. The Fall Guy,2024,"['Action', 'Comedy', 'Drama', 'Romance']",2h 6m,6.9,PG-13,193K
26. The Garfield Movie,2024,"['Animal Adventure', 'Computer Animation', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",1h 41m,5.7,PG,22K
27. Longlegs,2024,"['Psychological Horror', 'Psychological Thriller', 'Serial Killer', 'Supernatural Horror', 'Crime', 'Horror', 'Thriller']",1h 41m,6.7,R,150K
28. Mean Girls,2024,"['Pop Musical', 'Teen Comedy', 'Comedy', 'Musical']",1h 52m,5.6,PG-13,36K
29. Smile 2,2024,"['Psychological Horror', 'Showbiz Drama', 'Supernatural Horror', 'Tragedy', 'Horror', 'Mystery', 'Thriller']",2h 7m,6.8,R,77K
30. Civil War,2024,"['Political Thriller', 'Road Trip', 'Action', 'Adventure', 'Thriller']",1h 49m,7.0,R,210K
31. Furiosa: A Mad Max Saga,2024,"['Action Epic', 'Car Action', 'Desert Adventure', 'Dystopian Sci-Fi', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']",2h 28m,7.5,R,252K
32. The Beekeeper,2024,"['One-Person Army Action', 'Political Thriller', 'Action', 'Crime', 'Thriller']",1h 45m,6.3,R,145K
33. Nosferatu,2024,"['Dark Fantasy', 'Supernatural Horror', 'Vampire Horror', 'Fantasy', 'Horror', 'Mystery']",2h 12m,7.7,R,42K
34. Transformers One,2024,"['Action Epic', 'Adventure Epic', 'Computer Animation', 'Fantasy Epic', 'Sci-Fi Epic', 'Space Sci-Fi', 'Action', 'Adventure', 'Animation', 'Family']",1h 44m,7.6,PG,41K
35. Joker: Folie à Deux,2024,"['Jukebox Musical', 'Prison Drama', 'Psychological Drama', 'Psychological Thriller', 'Drama', 'Musical', 'Thriller']",2h 18m,5.2,R,141K
36. Terrifier 3,2024,"['Dark Comedy', 'Slasher Horror', 'Splatter Horror', 'Supernatural Horror', 'Teen Horror', 'Holiday', 'Horror']",2h 5m,6.4,Not Rated,41K
37. Challengers,2024,"['Psychological Drama', 'Steamy Romance', 'Comedy', 'Drama', 'Romance', 'Sport']",2h 11m,7.1,R,130K
38. Argylle,2024,"['Spy', 'Action', 'Comedy', 'Thriller']",2h 19m,5.6,PG-13,88K
39. Madame Web,2024,"['Psychological Thriller', 'Superhero', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']",1h 56m,4.0,PG-13,96K
40. Trap,2024,"['Psychological Horror', 'Psychological Thriller', 'Serial Killer', 'Crime', 'Horror', 'Mystery', 'Thriller']",1h 45m,5.9,PG-13,118K
41. The Best Christmas Pageant Ever,2024,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Holiday', 'Mystery', 'Romance']",1h 39m,6.8,PG,5.4K
42. Speak No Evil,2024,"['Psychological Drama', 'Psychological Horror', 'Psychological Thriller', 'Drama', 'Horror', 'Thriller']",1h 50m,6.8,R,76K
43. A Complete Unknown,2024,"['Docudrama', 'Period Drama', 'Biography', 'Drama', 'Music']",2h 21m,7.8,R,8.4K
44. The Strangers: Chapter 1,2024,"['Psychological Horror', 'Slasher Horror', 'Horror']",1h 31m,4.6,R,21K
45. Night Swim,2024,"['Supernatural Horror', 'Horror', 'Thriller']",1h 38m,4.7,PG-13,26K
46. Conclave,2024,"['Conspiracy Thriller', 'Drama', 'Mystery', 'Thriller']",2h,7.4,PG,56K
47. Reagan,2024,"['Docudrama', 'Biography', 'Drama', 'History']",2h 21m,6.2,PG-13,9.5K
48. The Forge,2024,"['Drama', 'Family']",2h 4m,6.6,PG,3.6K
49. Horizon: An American Saga - Chapter 1,2024,"['Epic', 'Western Epic', 'Drama', 'Western']",3h 1m,6.7,R,33K
50. Imaginary,2024,"['Psychological Horror', 'Horror', 'Mystery', 'Thriller']",1h 44m,4.7,PG-13,16K
51. Heretic,2024,"['Psychological Horror', 'Psychological Thriller', 'Horror', 'Thriller']",1h 51m,7.0,R,69K
52. Abigail,2024,"['Dark Comedy', 'Monster Horror', 'Vampire Horror', 'Horror', 'Thriller']",1h 49m,6.6,R,86K
53. Monkey Man,2024,"['Action Epic', 'Martial Arts', 'One-Person Army Action', 'Action', 'Crime', 'Thriller']",2h 1m,6.8,R,84K
54. Arthur the King,2024,"['Extreme Sport', 'Adventure', 'Drama', 'Sport']",1h 47m,7.0,PG-13,31K
55. We Live in Time,2024,"['Feel-Good Romance', 'Drama', 'Romance']",1h 48m,7.0,R,26K
56. Blink Twice,2024,"['Psychological Thriller', 'Mystery', 'Thriller']",1h 42m,6.5,R,68K
57. Kraven: The Hunter,2024,"['One-Person Army Action', 'Superhero', 'Action', 'Thriller']",2h 7m,5.4,R,21K
58. The Ministry of Ungentlemanly Warfare,2024,"['War Epic', 'Action', 'Comedy', 'War']",2h 2m,6.8,R,123K
59. Fly Me to the Moon,2024,"['Romantic Comedy', 'Comedy', 'Romance']",2h 12m,6.6,PG-13,40K
60. Unsung Hero,2024,"['Drama', 'Family']",1h 53m,7.0,PG,4.5K
61. The First Omen,2024,"['Supernatural Horror', 'Horror']",1h 59m,6.5,R,60K
62. Cabrini,2024,"['Biography', 'Drama']",2h 22m,7.3,PG-13,7.9K
63. Ordinary Angels,2024,"['Biography', 'Drama']",1h 58m,7.4,PG,14K
64. The Watchers,2024,"['Supernatural Horror', 'Suspense Mystery', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",1h 42m,5.7,PG-13,49K
65. Tarot,2024,"['Slasher Horror', 'Supernatural Horror', 'Teen Horror', 'Horror']",1h 32m,4.8,PG-13,29K
66. Kalki 2898 AD,2024,"['Action Epic', 'Desert Adventure', 'Dystopian Sci-Fi', 'Sci-Fi Epic', 'Action', 'Adventure', 'Drama', 'Fantasy', 'Sci-Fi', 'Thriller']",3h,7.0,Not Rated,63K
67. Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,2024,"['Anime', 'Shōnen', 'Supernatural Fantasy', 'Action', 'Animation', 'Fantasy']",1h 44m,7.1,R,7.9K
68. Harold and the Purple Crayon,2024,"['High-Concept Comedy', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",1h 30m,5.7,PG,6.8K
69. The Substance,2024,"['Body Horror', 'Dark Comedy', 'Monster Horror', 'Psychological Horror', 'Drama', 'Horror', 'Sci-Fi']",2h 21m,7.4,R,189K
70. Homestead,2024,"['Action', 'Drama', 'Thriller']",1h 52m,5.6,PG-13,1.5K
71. Immaculate,2024,"['Horror', 'Thriller']",1h 29m,5.8,R,49K
72. Borderlands,2024,"['Action Epic', 'Adventure Epic', 'Quest', 'Space Sci-Fi', 'Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Thriller']",1h 41m,4.6,PG-13,38K
73. MaXXXine,2024,"['Serial Killer', 'Slasher Horror', 'Crime', 'Horror']",1h 43m,6.3,R,59K
74. Anora,2024,"['Romantic Comedy', 'Steamy Romance', 'Comedy', 'Drama', 'Romance']",2h 19m,7.9,R,53K
75. Babygirl,2024,"['Erotic Thriller', 'Crime', 'Drama', 'Mystery', 'Thriller']",1h 54m,6.6,R,6.8K
76. Pushpa: The Rule - Part 2,2024,"['Action Epic', 'One-Person Army Action', 'Action', 'Crime', 'Drama', 'Thriller']",3h 21m,6.4,,41K
77. Am I Racist?,2024,"['Dark Comedy', 'Satire', 'Comedy', 'Documentary']",1h 40m,6.7,PG-13,16K
78. Here,2024,"['Coming-of-Age', 'Drama']",1h 44m,6.2,PG-13,9.5K
79. Bonhoeffer: Pastor. Spy. Assassin.,2024,"['Period Drama', 'Political Thriller', 'Biography', 'Drama', 'History', 'Thriller']",2h 13m,6.6,PG-13,2.4K
80. Sound of Hope: The Story of Possum Trot,2024,['Drama'],2h 10m,7.2,PG-13,1.8K
81. Never Let Go,2024,"['Horror', 'Thriller']",1h 41m,5.4,R,12K
82. Lisa Frankenstein,2024,"['Comedy', 'Horror', 'Romance']",1h 41m,6.1,PG-13,26K
83. Piece by Piece,2024,"['Computer Animation', 'Jukebox Musical', 'Pop Musical', 'Animation', 'Biography', 'Comedy', 'Family', 'Musical']",1h 33m,6.9,PG,3.7K
84. Saturday Night,2024,"['Docudrama', 'Period Drama', 'Showbiz Drama', 'Biography', 'Comedy', 'Drama', 'History']",1h 49m,7.0,R,15K
85. The Crow,2024,"['Dark Fantasy', 'Dark Romance', 'Serial Killer', 'Superhero', 'Supernatural Horror', 'Tragic Romance', 'Action', 'Crime', 'Fantasy', 'Horror']",1h 51m,4.7,R,28K
86. Thelma,2024,"['Action', 'Comedy']",1h 38m,7.0,PG-13,17K
87. The Lord of the Rings: The War of the Rohirrim,2024,"['Adventure Epic', 'Anime', 'Dark Fantasy', 'Fantasy Epic', 'Sword & Sorcery', 'Action', 'Adventure', 'Animation', 'Drama', 'Fantasy']",2h 14m,6.5,PG-13,17K
88. Love Lies Bleeding,2024,"['Dark Romance', 'Drug Crime', 'Erotic Thriller', 'Action', 'Adventure', 'Crime', 'Mystery', 'Romance', 'Thriller']",1h 44m,6.6,R,51K
89. A Real Pain,2024,"['Buddy Comedy', 'Comedy', 'Drama']",1h 30m,7.3,R,11K
90. Megalopolis,2024,"['Epic', 'Sci-Fi Epic', 'Tragedy', 'Drama', 'Fantasy', 'Sci-Fi']",2h 18m,4.8,R,30K
91. Haikyu!! The Dumpster Battle,2024,"['Anime', 'Shōnen', 'Animation', 'Comedy', 'Drama', 'Sport']",1h 25m,7.8,PG-13,5.2K
92. Afraid,2024,"['Artificial Intelligence', 'Teen Horror', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",1h 24m,5.2,PG-13,11K
93. The Fire Inside,2024,"['Boxing', 'Docudrama', 'Biography', 'Drama', 'Sport']",1h 49m,7.1,PG-13,1K
94. Cuckoo,2024,"['Teen Horror', 'Horror', 'Mystery', 'Thriller']",1h 42m,5.8,R,20K
95. Back to Black,2024,"['Docudrama', 'Biography', 'Drama', 'Music']",2h 2m,6.3,R,24K
96. Someone Like You,2024,['Romance'],1h 58m,5.8,PG,1.5K
97. Devara Part 1,2024,"['Action Epic', 'Epic', 'One-Person Army Action', 'Sea Adventure', 'Action', 'Drama', 'Thriller']",2h 56m,6.0,,19K
98. The Killer's Game,2024,"['Action', 'Comedy', 'Thriller']",1h 44m,5.7,R,9.3K
99. My Old Ass,2024,"['Coming-of-Age', 'Comedy', 'Drama', 'Romance']",1h 29m,6.9,R,28K
100. My Hero Academia: You're Next,2024,"['Anime', 'Superhero', 'Action', 'Adventure', 'Animation', 'Sci-Fi']",1h 50m,7.0,PG-13,1.3K
101. Kinds of Kindness,2024,"['Dark Comedy', 'Tragedy', 'Comedy', 'Drama', 'Horror']",2h 44m,6.5,R,52K
102. Drive-Away Dolls,2024,"['Buddy Comedy', 'Quirky Comedy', 'Road Trip', 'Action', 'Comedy', 'Thriller']",1h 24m,5.4,R,21K
103. I Saw the TV Glow,2024,"['Coming-of-Age', 'Psychological Horror', 'Drama', 'Horror']",1h 40m,5.8,PG-13,30K
104. Dìdi,2024,"['Teen Drama', 'Comedy', 'Drama']",1h 33m,7.4,R,9.2K
105. Land of Bad,2024,"['Action', 'Thriller']",1h 53m,6.6,R,47K
106. The Exorcism,2024,"['Psychological Horror', 'Supernatural Horror', 'Horror', 'Thriller']",1h 35m,4.2,R,10K
107. In a Violent Nature,2024,"['Slasher Horror', 'Teen Horror', 'Drama', 'Horror', 'Thriller']",1h 34m,5.6,Not Rated,23K
108. For King + Country: A Drummer Boy Christmas - Live,2024,['Music'],1h 30m,8.0,,155
109. Y2K,2024,"['Artificial Intelligence', 'Teen Comedy', 'Teen Horror', 'Comedy', 'Horror', 'Sci-Fi']",1h 31m,4.9,R,6.8K
110. The Apprentice,2024,"['Docudrama', 'Period Drama', 'Biography', 'Drama', 'History']",2h 2m,7.1,R,29K
111. Babes,2024,"['Buddy Comedy', 'Comedy']",1h 44m,6.3,R,5.5K
112. Solo Leveling: ReAwakening,2024,"['Action Epic', 'Anime', 'Dark Fantasy', 'One-Person Army Action', 'Supernatural Fantasy', 'Survival', 'Action', 'Adventure', 'Animation', 'Fantasy']",2h 1m,8.2,R,1.8K
113. God's Not Dead: In God We Trust,2024,['Drama'],1h 36m,3.2,Not Rated,1.1K
114. 2024 Oscar Nominated Short Films: Documentary,2024,[],2h 13m,7.7,,17
115. The Front Room,2024,"['Horror', 'Thriller']",1h 34m,4.6,R,3.6K
116. Jesus Thirsts: The Miracle of the Eucharist,2024,['Documentary'],1h 30m,7.7,Not Rated,65
117. The Fabulous Four,2024,['Comedy'],1h 38m,4.8,R,1.2K
118. Queer,2024,"['Period Drama', 'Biography', 'Drama', 'History', 'Romance']",2h 16m,6.6,R,6.1K
119. My Penguin Friend,2024,"['Adventure', 'Drama', 'Family']",1h 37m,6.7,PG,3.8K
120. Absolution,2024,"['Gangster', 'Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",1h 52m,5.2,R,5.1K
121. GHOST: Rite Here Rite Now,2024,['Music'],2h 25m,8.6,,1.8K
122. Sight & Sound Presents: Daniel LIVE,2024,['Musical'],,8.9,,22
"123. Hello, Love, Again",2024,"['Drama', 'Romance']",2h 2m,7.2,,541
124. Escape from Germany,2024,"['Drama', 'History', 'War']",1h 37m,5.3,PG,710
125. Jung Kook: I Am Still,2024,"['Music Documentary', 'Documentary', 'Music']",1h 30m,8.2,,7.5K
126. Stree 2: Sarkate Ka Aatank,2024,"['Comedy', 'Horror']",2h 27m,7.0,,39K
127. The Blue Angels,2024,['Documentary'],1h 33m,7.3,G,2.6K
128. The American Society of Magical Negroes,2024,"['Satire', 'Comedy', 'Fantasy']",1h 44m,3.7,PG-13,11K
129. Summer Camp,2024,['Comedy'],1h 35m,4.5,PG-13,1.2K
130. Flow,2024,"['Animal Adventure', 'Computer Animation', 'Adventure', 'Animation', 'Family', 'Fantasy']",1h 25m,7.9,PG,11K
131. Hitpig,2024,"['Computer Animation', 'Action', 'Adventure', 'Animation', 'Comedy']",1h 26m,5.0,PG,620
132. Elevation,2024,"['Action', 'Sci-Fi', 'Thriller']",1h 31m,5.6,R,8.7K
133. Exhuma,2024,"['Folk Horror', 'Korean Drama', 'Supernatural Horror', 'Drama', 'Horror', 'Mystery', 'Thriller']",2h 14m,6.9,,20K
134. Bhool Bhulaiyaa 3,2024,"['Supernatural Horror', 'Comedy', 'Horror']",2h 38m,4.8,,75K
135. Singham Again,2024,"['Action', 'Drama']",2h 24m,5.1,,73K
136. Average Joe,2024,['Family'],1h 40m,3.5,PG-13,429
137. The Ark and the Darkness,2024,['Documentary'],2h 5m,5.1,,459
138. Between the Temples,2024,['Comedy'],1h 51m,6.3,R,2.3K
139. Look Back,2024,"['Anime', 'Coming-of-Age', 'Hand-Drawn Animation', 'Shōnen', 'Animation', 'Drama']",58m,7.9,13+,10K
140. Yolo,2024,"['Boxing', 'Action', 'Comedy', 'Drama', 'Sport']",2h 9m,6.9,PG-13,3.3K
141. Queen Rock Montreal,2024,"['Concert', 'Documentary', 'Music']",1h 35m,8.5,,737
142. The Order,2024,"['True Crime', 'Crime', 'Drama', 'Thriller']",1h 56m,6.8,R,11K
143. SUGA: Agust D Tour 'D-DAY' the Movie,2024,"['Concert', 'Documentary', 'Music']",1h 24m,8.1,Not Rated,1.1K
144. Werewolves,2024,"['Werewolf Horror', 'Zombie Horror', 'Action', 'Horror', 'Thriller']",1h 33m,4.5,R,3.4K
145. Tillu Square,2024,"['Action', 'Comedy', 'Crime', 'Drama', 'Romance']",2h 17m,6.6,,3.2K
146. Blue Lock: Episode Nagi,2024,"['Anime', 'Shōnen', 'Soccer', 'Animation', 'Drama', 'Sport', 'Thriller']",1h 31m,6.6,PG-13,2.1K
147. The Firing Squad,2024,"['Adventure', 'Biography', 'Drama']",1h 33m,5.4,PG-13,4.3K
148. Sam and Colby: The Legends of the Paranormal,2024,"['Adventure Epic', 'Desert Adventure', 'Monster Horror', 'Psychological Horror', 'Supernatural Horror', 'Suspense Mystery', 'Adventure', 'Documentary', 'Horror', 'Mystery']",1h 38m,4.5,Not Rated,284
149. Overlord: The Sacred Kingdom,2024,"['Anime', 'Isekai', 'Sword & Sorcery', 'Action', 'Adventure', 'Animation', 'Fantasy']",2h 15m,7.1,R,578
150. Small Things Like These,2024,"['Drama', 'History']",1h 38m,6.9,PG-13,13K
151. Jatt & Juliet 3,2024,"['Comedy', 'Romance']",2h 15m,5.4,,1.7K
152. Crew,2024,"['Comedy', 'Drama']",1h 58m,5.8,,37K
153. You Gotta Believe,2024,"['Baseball', 'Family', 'Sport']",1h 44m,5.4,PG,596
154. Vindicating Trump,2024,['Documentary'],1h 36m,3.9,PG-13,1.5K
155. Something to Stand for with Mike Rowe,2024,['History'],1h 36m,9.0,,240
156. Goodrich,2024,"['Comedy', 'Drama']",1h 50m,6.3,R,2.8K
157. Oddity,2024,"['Supernatural Horror', 'Horror', 'Thriller']",1h 38m,6.7,R,33K
158. Indian 2,2024,"['Action', 'Drama', 'Thriller']",3h,3.9,,16K
159. The Roundup: Punishment,2024,"['Action', 'Crime', 'Thriller']",1h 49m,6.6,,4.4K
160. Kneecap,2024,"['Dark Comedy', 'Docudrama', 'Comedy', 'Drama']",1h 45m,7.6,R,11K
161. Sting,2024,"['B-Horror', 'Dark Comedy', 'Monster Horror', 'Horror', 'Sci-Fi', 'Thriller']",1h 32m,5.7,R,14K
162. Touch,2024,"['Drama', 'Romance']",2h 1m,7.4,R,3.9K
163. Article 370,2024,"['Political Drama', 'Political Thriller', 'Action', 'Drama', 'Thriller']",2h 38m,7.8,,24K
164. Bad Newz,2024,"['Romantic Comedy', 'Comedy', 'Romance']",2h 22m,4.8,,26K
165. The Outrun,2024,['Drama'],1h 58m,6.9,R,9.9K
166. Sasquatch Sunset,2024,"['Adventure', 'Comedy']",1h 28m,5.4,R,5K
167. The Brutalist,2024,"['Epic', 'Drama']",3h 35m,8.1,R,3K
168. Fighter,2024,"['Action Epic', 'Action', 'Drama']",2h 46m,6.2,Not Rated,51K
169. Lost on a Mountain in Maine,2024,"['Adventure', 'Drama', 'Family']",1h 38m,6.7,PG,348
170. Laufey's A Night at the Symphony: Hollywood Bowl,2024,['Music'],1h 38m,9.4,,87
171. Arcadian,2024,"['Monster Horror', 'Action', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']",1h 32m,5.5,R,20K
172. Dragonkeeper,2024,"['Adventure', 'Animation', 'Fantasy']",1h 38m,5.7,PG,1.4K
173. CatVideoFest 2024,2024,[],1h 13m,6.5,,20
174. Your Monster,2024,"['Romantic Comedy', 'Comedy', 'Horror', 'Romance']",1h 43m,6.4,R,3.3K
175. Slingshot,2024,"['Space Sci-Fi', 'Sci-Fi', 'Thriller']",1h 48m,5.7,R,6.9K
"176. RM: Right People, Wrong Place",2024,"['Documentary', 'Music']",1h 20m,8.2,,314
177. Disciples in the Moonlight,2024,"['Drama', 'Thriller']",2h 6m,3.6,,528
178. The Return,2024,['History'],1h 56m,6.3,R,3.3K
179. Ghostlight,2024,"['Comedy', 'Drama']",1h 55m,7.6,R,4.4K
180. Bade Miyan Chote Miyan,2024,"['Action Epic', 'Artificial Intelligence', 'Globetrotting Adventure', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']",2h 43m,3.8,Not Rated,39K
181. All We Imagine as Light,2024,"['Drama', 'Romance']",1h 58m,7.3,Unrated,3.4K
182. I Am the Immaculate Conception,2024,[],,7.1,,23
183. A Different Man,2024,"['Comedy', 'Drama', 'Thriller']",1h 52m,7.0,R,14K
184. Memoir of a Snail,2024,"['Adult Animation', 'Stop Motion Animation', 'Animation', 'Drama']",1h 35m,7.8,R,6.4K
185. The Goat Life,2024,"['Desert Adventure', 'Survival', 'Adventure', 'Drama']",2h 53m,7.1,,46K
186. Ryan's World the Movie: Titan Universe Adventure,2024,"['Anime', 'Isekai', 'Superhero', 'Action', 'Animation', 'Comedy', 'Family', 'Fantasy']",1h 20m,2.1,,455
187. Weekend in Taipei,2024,"['Action', 'Thriller']",1h 40m,5.7,R,3K
188. Not Another Church Movie,2024,"['Parody', 'Comedy']",1h 30m,2.2,R,1K
189. Rumours,2024,"['Dark Comedy', 'Political Drama', 'Satire', 'Zombie Horror', 'Comedy', 'Drama', 'Horror']",1h 44m,5.1,R,3.2K
190. Faith of Angels,2024,"['Biography', 'Drama', 'Family']",1h 38m,8.2,PG,89
191. Treasure,2024,"['Tragedy', 'Comedy', 'Drama']",1h 51m,6.3,R,1.6K
192. Winnie-the-Pooh: Blood and Honey 2,2024,"['Monster Horror', 'Slasher Horror', 'Horror', 'Thriller']",1h 33m,4.7,Not Rated,10K
193. Exhibiting Forgiveness,2024,['Drama'],1h 57m,7.0,R,851
194. Young Woman and the Sea,2024,"['Water Sport', 'Biography', 'Drama', 'Romance', 'Sport']",2h 9m,7.5,PG,15K
195. Skincare,2024,"['Comedy', 'Mystery', 'Thriller']",1h 36m,5.7,R,3.6K
196. Snack Shack,2024,['Comedy'],1h 52m,7.0,R,9.4K
197. Raayan,2024,"['Action', 'Drama']",2h 25m,6.5,,10K
198. Azrael,2024,"['Monster Horror', 'Action', 'Horror']",1h 26m,5.4,R,8.1K
199. Eno,2024,"['Documentary', 'Music']",1h 25m,7.9,,220
200. Jesus,2024,['Drama'],2h 27m,7.7,,143
201. Six Days in August,2024,['History'],2h,6.4,PG-13,95
"202. I, the Executioner",2024,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",1h 58m,6.4,,1.1K
203. Rob Peace,2024,"['Biography', 'Drama']",2h,6.6,R,1.4K
204. Good One,2024,['Drama'],1h 29m,6.6,R,1.8K
205. Forty-Seven Days with Jesus,2024,['Drama'],2h 15m,7.4,,97
206. Twilight of the Warriors: Walled In,2024,"['Martial Arts', 'Action', 'Crime', 'Thriller']",2h 6m,7.0,R,6.6K
207. The Damned,2024,"['Folk Horror', 'Drama', 'Horror', 'Mystery']",1h 29m,6.1,R,350
208. Nickel Boys,2024,['Drama'],2h 20m,7.6,PG-13,988
209. How to Make Millions Before Grandma Dies,2024,"['Comedy', 'Drama']",2h 5m,8.0,TV-PG,9.2K
210. I Am: Celine Dion,2024,"['Biography', 'Documentary', 'Music']",1h 43m,7.8,PG,7.5K
211. The Hopeful,2024,"['Period Drama', 'Drama']",1h 30m,6.9,,75
212. The Room Next Door,2024,"['Psychological Drama', 'Drama']",1h 47m,7.0,PG-13,8.1K
213. The Seed of the Sacred Fig,2024,"['Political Drama', 'Political Thriller', 'Psychological Drama', 'Crime', 'Drama', 'Thriller']",2h 47m,7.6,PG-13,4.7K
214. Escape,2024,"['Action', 'Adventure', 'Thriller']",1h 34m,6.4,,1.5K
215. September 5,2024,"['Docudrama', 'Period Drama', 'Tragedy', 'Drama', 'History', 'Thriller']",1h 35m,7.1,R,1.2K
216. Hijack 1971,2024,"['Action', 'Crime', 'Thriller']",1h 40m,6.8,R,2.8K
217. Ghost Cat Anzu,2024,"['Animal Adventure', 'Anime', 'Animation', 'Drama', 'Family', 'Fantasy']",1h 37m,6.6,,465
218. Standing on the Shoulders of Kitties,2024,"['Comedy', 'Music']",1h 51m,7.3,R,153
219. Luther: Never Too Much,2024,"['Biography', 'Documentary', 'Music']",1h 41m,8.4,,232
220. Get Away,2024,"['Comedy', 'Horror']",1h 26m,5.8,R,327
221. Bocchi the Rock! Re:,2024,"['Anime', 'Coming-of-Age', 'Seinen', 'Slice of Life', 'Animation', 'Comedy', 'Drama', 'Music']",1h 30m,7.6,,121
222. Christmas Eve in Miller's Point,2024,"['Comedy', 'Drama', 'Holiday']",1h 46m,5.3,PG-13,1.1K
"223. Oh, Canada",2024,['Drama'],1h 31m,5.7,,744
224. No Way Up,2024,"['Disaster', 'Survival', 'Action', 'Adventure', 'Drama', 'Thriller']",1h 30m,4.6,R,9.5K
225. Bird,2024,"['Coming-of-Age', 'Drama']",1h 59m,7.1,R,3.6K
226. Soundtrack to a Coup d'Etat,2024,['Documentary'],2h 30m,8.1,,656
227. The End,2024,"['Drama', 'Fantasy', 'Musical', 'Sci-Fi']",2h 28m,6.2,R,629
228. A Fragile Flower,2024,"['Drama', 'Music', 'Romance']",1h 36m,4.4,,65
229. ¡Casa Bonita Mi Amor!,2024,"['Food Documentary', 'Documentary']",1h 28m,7.6,,1.1K
230. Shinda Shinda No Papa,2024,['Comedy'],2h 15m,5.9,,571
231. Customs Frontline,2024,"['Action', 'Drama', 'Thriller']",1h 55m,5.5,,398
232. Los Frikis,2024,['Drama'],1h 51m,7.8,R,595
233. Sugarcane,2024,['Documentary'],1h 47m,7.2,R,832
234. War Game,2024,"['Political Documentary', 'Documentary', 'Thriller']",1h 34m,5.5,,561
235. God & Country,2024,"['Faith & Spirituality Documentary', 'Documentary']",1h 30m,6.2,PG-13,1.1K
236. Stress Positions,2024,['Comedy'],1h 35m,5.0,,548
237. Let's Start a Cult,2024,['Comedy'],1h 30m,5.7,,737
238. Dahomey,2024,['Documentary'],1h 8m,6.8,,1.7K
239. Dandelion,2024,"['Drama', 'Romance']",1h 53m,5.3,R,368
240. In the Summers,2024,['Drama'],1h 35m,6.5,Unrated,659
241. Water Brother,2024,['Documentary'],,9.5,,26
242. Crossing,2024,['Drama'],1h 46m,7.5,,3.6K
243. Bloody Axe Wound,2024,"['Comedy', 'Horror']",1h 23m,5.8,,73
244. The Count of Monte-Cristo,2024,"['Period Drama', 'Swashbuckler', 'Action', 'Adventure', 'Drama', 'History', 'Romance', 'Thriller']",2h 58m,7.6,,23K
245. Bad Shabbos,2024,['Comedy'],1h 24m,8.8,,77
246. Better Man,2024,"['Docudrama', 'Biography', 'Fantasy', 'Musical']",2h 14m,7.7,R,4.3K
247. Sebastian,2024,['Drama'],1h 50m,6.7,Unrated,1.3K
248. Harbin,2024,"['Spy', 'Action', 'Biography', 'Crime', 'History', 'Thriller']",1h 48m,7.0,,175
249. Kizumonogatari: Koyomi Vamp,2024,"['Anime', 'Action', 'Animation', 'Mystery']",2h 24m,7.0,16+,58
250. Alienoid: The Return to the Future,2024,"['Alien Invasion', 'Martial Arts', 'Sword & Sorcery', 'Action', 'Fantasy', 'Sci-Fi']",2h 2m,6.5,,2.3K
251. LiSA LiVE is SMiLE ALWAYS -LANDER-,2024,['Music'],2h 11m,,,
252. Force of Nature: The Dry 2,2024,"['Cop Drama', 'Police Procedural', 'Whodunnit', 'Crime', 'Mystery', 'Thriller']",2h,5.9,R,5.9K
253. Seeking Mavis Beacon,2024,['Documentary'],1h 42m,5.9,R,108
